Account_Number,Annual_Income_1000s,Household_Size,Years_of_Post-High_School_Education,TV_Hours,Age,Gender,Exceded_Credit_Limit_in_Past_12_Months,Annual_Charges,Data_split
15083847,48.9,4,2,14,61,Male,No,14886,Validate
7217246,45.2,1,5,23,44,Male,Yes,4531.8,Validate
2059308,113.2,7,0,36,49,Female,No,20560.98,Validate
8982115,64,1,4,59,47,Female,No,3758.51,Validate
3993230,45.5,7,3,10,48,Female,No,5950.81,Validate
4595539,103.5,6,4,4,63,Male,No,23365.41,Validate
29234701,129.4,5,5,24,55,Male,No,12401.39,Validate
23550140,50.5,6,1,5,41,Female,No,13635.79,Validate
25479299,61.1,5,0,10,50,Male,No,4300.01,Validate
12449677,111.9,8,3,59,29,Male,No,21681.24,Validate
1307458,53.3,6,5,60,60,Female,No,2657.78,Validate
23135799,37.5,3,5,57,37,Female,Yes,10372,Validate
28735831,95.7,7,5,28,24,Male,No,14590.95,Validate
19561711,104.4,7,1,28,44,Male,Yes,24434.94,Validate
26597247,95.2,8,1,57,42,Male,No,16317.54,Validate
29365541,17.9,4,1,40,30,Male,No,14232.98,Validate
29905606,67,1,1,18,47,Male,Yes,5947.78,Validate
10625801,45,4,1,9,52,Male,No,3172.24,Validate
657127,17,5,4,5,57,Female,No,9286.73,Validate
20830303,56,8,2,48,27,Female,No,14406.8,Validate
28114658,83.9,4,0,34,31,Male,No,14916.93,Validate
6314547,44.8,2,3,14,49,Male,No,9017.05,Validate
5074277,36,3,0,40,25,Male,No,15306.39,Validate
5727656,45.6,3,5,55,67,Male,No,0,Validate
18565997,60.4,3,2,61,31,Male,No,9541.01,Validate
19455789,9.1,7,2,16,46,Female,Yes,12648.13,Validate
22598202,96.2,4,1,33,52,Female,No,7105.91,Validate
19827691,107.1,7,3,2,43,Male,No,18780.99,Validate
233089,104,2,2,4,49,Male,No,18746,Validate
16270675,108.2,3,1,57,35,Male,No,24141.66,Validate
1706271,84.5,6,1,46,39,Female,No,13836.89,Validate
29102718,117.9,4,4,6,45,Female,No,21705.79,Validate
7170834,62.4,3,0,35,34,Female,No,11133.71,Validate
20157846,40.1,1,3,51,54,Female,No,10555.27,Validate
22782519,58.9,2,4,20,62,Male,No,0,Validate
29360154,33.6,6,4,44,52,Male,Yes,8282.93,Validate
25530569,38.4,5,2,14,57,Male,No,7692.75,Validate
28377739,24.8,4,3,17,48,Female,No,9186.87,Validate
15647459,72.4,5,2,33,22,Male,No,18626.63,Validate
11679298,109.7,4,2,55,51,Female,No,19442.21,Validate
26384726,74,6,4,24,23,Male,No,15243.93,Validate
15878854,63,2,3,48,46,Male,No,8794.07,Validate
12928995,80.7,3,2,28,47,Male,No,14536.47,Validate
14236751,38.2,7,4,5,39,Female,No,3266.45,Validate
767931,80.7,5,1,59,51,Male,No,16623.49,Validate
17430669,102,1,4,8,25,Female,No,8437.42,Validate
8870507,108.6,1,5,16,32,Male,No,17230.89,Validate
5065819,98,5,4,17,29,Male,No,20616.5,Validate
5715162,79.4,6,4,9,47,Female,No,13015.45,Validate
12475140,97,6,2,24,44,Female,No,14194.53,Validate
29270480,118.3,6,3,15,51,Male,No,14208.46,Validate
21968490,74.7,7,0,26,28,Female,No,15197.69,Validate
17238555,88.7,3,5,40,48,Male,No,16213.79,Validate
7490785,83.2,2,1,58,29,Male,No,14010.01,Validate
17056792,51.3,7,2,33,55,Male,No,6969,Validate
14345307,44.8,5,2,17,21,Female,No,7733.83,Validate
9172473,81.7,8,2,17,53,Female,No,13511.71,Validate
4927497,47.6,7,4,9,49,Male,No,15765.45,Validate
22597282,101.5,5,2,21,39,Female,No,14234.26,Validate
2337937,77.5,6,0,55,38,Female,No,23395.26,Validate
26653229,93.1,2,5,23,53,Male,No,8122.39,Validate
21563293,39,8,4,32,46,Male,No,4834.95,Validate
3619870,105.3,6,5,33,33,Male,No,12697.94,Validate
27819600,38.1,2,1,60,67,Male,No,0,Validate
29196272,109.2,2,1,21,50,Female,No,16304.73,Validate
21559224,113,2,1,47,46,Male,No,9379.92,Validate
21076461,21.6,2,1,41,49,Male,Yes,2213.77,Validate
18196625,72.9,4,3,62,48,Female,No,9643.26,Validate
18462254,41.9,3,3,10,33,Female,No,0,Validate
20764786,103.3,6,2,57,30,Female,No,16053.52,Validate
8333730,108,7,0,5,47,Male,No,25312.97,Validate
9185958,52.1,3,0,42,40,Female,No,13448.51,Validate
3139989,80.1,4,2,33,53,Female,No,17453.51,Validate
17996063,98.8,6,4,14,52,Female,No,22347.38,Validate
3531743,21.7,5,3,44,48,Male,No,13625.75,Validate
6598074,119.9,1,2,51,51,Female,No,9785.61,Validate
12860903,85.4,6,3,27,55,Female,No,9560.32,Validate
12068073,24,2,2,23,48,Female,No,8699.57,Validate
25803448,96.8,3,4,24,25,Female,No,19971.31,Validate
4908752,45.4,6,4,17,20,Male,No,9132.51,Validate
3007350,72.7,3,0,37,58,Female,No,17598.4,Validate
5712652,21.5,5,0,10,38,Male,No,9454.45,Validate
1093320,41.5,8,4,46,58,Female,No,6538.69,Validate
4119479,57.7,3,4,46,42,Male,No,2079.32,Validate
24914894,20.3,5,1,6,40,Male,Yes,4209.98,Validate
1966576,88.7,4,1,11,30,Male,Yes,10513.93,Validate
17503669,107.1,4,5,10,31,Female,No,11422.36,Validate
7261974,94.6,8,5,55,49,Female,No,16765.33,Validate
9681110,79.9,3,3,60,32,Female,No,8905.84,Validate
16135391,61.5,3,0,54,43,Male,No,7813.98,Validate
29276639,91,2,0,25,37,Male,Yes,9703.69,Validate
9318450,54.5,4,4,45,43,Male,No,14868.67,Validate
12487585,33,5,2,29,45,Male,No,8253.74,Validate
25634260,55.5,3,4,48,37,Female,No,4221.71,Validate
20075387,95.6,3,1,49,39,Female,Yes,24238.41,Validate
7355983,33.6,2,1,2,48,Male,No,3952.58,Validate
18344838,101.7,3,0,49,62,Male,Yes,21412.18,Validate
141050,23.3,4,3,36,50,Male,No,13553.24,Validate
17132895,28,6,0,17,52,Female,No,7831.19,Validate
17880177,50.3,5,1,41,26,Male,No,10929.24,Validate
26665299,77.5,4,0,18,63,Female,No,13132.84,Validate
5725212,44.7,5,4,8,34,Male,No,12722.34,Validate
29302723,74.2,7,5,42,42,Female,No,16913.2,Validate
9184807,53.4,6,4,26,32,Male,No,16920.74,Validate
9710586,79.3,3,2,18,28,Female,No,6105.57,Validate
23155198,91.2,4,4,40,47,Male,No,13834.37,Validate
18450504,98.9,2,2,30,44,Male,No,23856.34,Validate
3589684,23.4,8,3,12,25,Male,Yes,0,Validate
19824542,43,7,4,12,57,Male,No,12504.35,Validate
28405793,54.6,4,3,13,46,Male,No,8657.79,Validate
4948739,94.1,5,2,42,41,Female,No,16297.05,Validate
21487425,46.7,6,4,57,52,Female,No,18788.97,Validate
16688574,85.2,3,2,3,42,Female,No,10093.03,Validate
19175222,98.8,2,0,10,53,Female,No,24016.21,Validate
9585261,80.3,6,4,41,50,Male,No,10214.36,Validate
5440138,52.5,6,3,22,43,Male,No,9815.26,Validate
8129708,93.9,8,1,2,59,Male,No,20331.72,Validate
3940500,102.2,2,2,39,49,Male,No,23539.76,Validate
29241569,52,6,3,53,64,Male,No,16099.01,Validate
18367495,69.7,5,2,25,22,Male,No,7979.66,Validate
3870155,37.4,3,2,38,48,Male,No,1060.35,Validate
19544746,51.9,4,2,53,55,Male,No,5282.09,Validate
143563,14.6,7,4,53,46,Male,No,6654.27,Validate
20318878,37.1,7,5,14,54,Male,No,4912.51,Validate
18163078,35.4,7,0,46,50,Female,No,9649.9,Validate
17392370,70.9,7,5,41,66,Female,No,12494.75,Validate
20032064,58.9,5,4,28,44,Female,No,15603.68,Validate
4103892,77,8,4,33,42,Male,No,10031.34,Validate
19357462,44.7,2,3,19,24,Female,No,6359.66,Validate
18391795,78.5,6,2,38,64,Female,No,15270.79,Validate
9725103,48.8,5,2,47,50,Male,No,13484.49,Validate
17906687,78.3,6,2,39,44,Female,No,21225.38,Validate
4956775,50.6,4,2,43,42,Female,No,4825.3,Validate
7025430,104,7,4,34,62,Male,No,10057.98,Validate
19515939,76.7,5,5,38,49,Female,No,5706.54,Validate
28952863,66.6,8,3,37,57,Male,No,6146.89,Validate
24423868,104.8,3,4,39,42,Male,No,7117.58,Validate
3413422,85.9,1,2,39,52,Female,No,8724.33,Validate
27018660,97.7,8,4,49,30,Male,No,14591.65,Validate
22683333,63.6,8,0,24,40,Female,No,16701.59,Validate
8337020,57.2,3,2,47,39,Male,No,6047.42,Validate
526302,43.7,1,2,59,27,Female,No,5786.68,Validate
4585701,46.3,2,2,8,40,Female,No,12791.99,Validate
17168832,85.9,1,4,52,40,Male,No,14766.2,Validate
6553796,92.4,1,3,27,57,Male,No,16119.89,Validate
14401534,67.9,6,4,19,60,Female,No,18141.35,Validate
23727749,119.3,7,3,10,52,Male,No,13594.93,Validate
23055248,50.3,7,3,14,47,Male,No,2645.65,Validate
10023215,81.8,4,0,25,31,Male,No,16342.67,Validate
17483244,40.5,6,4,55,55,Male,No,5175.19,Validate
1257946,88.2,1,4,55,43,Male,No,5761.1,Validate
4903926,126.8,3,3,57,39,Female,No,26996.35,Validate
25624007,8.9,2,5,42,44,Female,No,0,Validate
22893939,105.5,6,1,28,50,Female,No,23161.21,Validate
173075,93.6,3,0,7,31,Male,No,17634.96,Validate
6549966,109.6,6,4,21,42,Female,No,9934.69,Validate
731654,97.8,3,4,54,38,Male,No,13743.83,Validate
8178919,69.9,4,5,38,58,Female,No,4561.78,Validate
15905694,113.9,4,0,23,40,Male,No,13840.05,Validate
29721171,80.4,3,1,18,39,Male,No,22101.97,Validate
6624740,61.1,1,0,0,46,Male,No,14981.44,Validate
1198416,81,7,2,24,47,Male,No,7013.8,Validate
25570749,113.1,5,1,26,42,Female,No,10510.34,Validate
3250573,56.4,7,3,61,51,Female,No,11346.73,Validate
4284427,40.5,6,2,44,40,Male,No,15875.42,Validate
8810414,112.8,6,5,52,33,Male,No,20951.34,Validate
16792887,43.4,6,0,44,35,Male,No,19545.17,Validate
27870161,95.5,2,5,31,45,Male,No,17036.89,Validate
9642543,30.1,5,0,2,43,Male,No,15221.14,Validate
8153655,49.3,6,4,38,51,Female,No,19712.13,Validate
10833500,66.2,3,3,61,30,Female,Yes,6648.79,Validate
19602036,42.9,7,4,23,25,Male,No,10969.72,Validate
12969173,78.6,4,4,50,47,Female,No,9811.02,Validate
17531475,52.6,1,3,21,40,Male,No,14190.98,Validate
24123378,73.1,5,2,51,52,Female,Yes,14860.56,Validate
20786120,62,5,4,51,58,Male,No,6603.1,Validate
6085140,71.6,7,4,39,39,Female,No,7785.71,Validate
7125334,31.8,2,2,36,37,Male,No,3896.7,Validate
6457659,86.1,7,1,10,53,Male,No,12917.38,Validate
4938391,59.6,5,2,51,56,Male,No,13474.39,Validate
21103290,33.7,7,1,49,43,Male,No,158.35,Validate
27586272,66.6,8,2,43,45,Female,No,14751.59,Validate
2762288,49.4,5,4,44,40,Male,No,14898.52,Validate
17054452,20.9,6,3,58,61,Female,No,7027.48,Validate
5840766,75.2,5,3,28,38,Male,No,12119.73,Validate
7632602,85.5,2,3,8,55,Female,No,15177.23,Validate
11685084,82,5,1,16,49,Male,No,20977.18,Validate
7118820,98.4,5,0,1,35,Female,No,20642.23,Validate
14953535,52.5,6,1,24,52,Female,No,11475.81,Validate
27742080,38.5,2,2,35,65,Female,No,1706.35,Validate
23846950,45.3,6,3,15,45,Female,No,53.42,Validate
25944797,76.4,3,0,38,30,Male,No,15856.55,Validate
19750393,68.1,5,2,1,57,Female,No,11423.6,Validate
12667888,76.8,2,1,7,21,Female,Yes,14207.93,Validate
25064401,27.8,1,0,33,47,Male,Yes,8355.67,Validate
4652877,70,5,1,58,59,Male,No,19345.63,Validate
17011402,90.5,5,4,16,53,Male,No,13968.49,Validate
135439,57.7,5,2,61,50,Male,No,5443.54,Validate
21528322,24.4,8,1,18,37,Female,No,8329.43,Validate
20401700,96.4,1,0,45,32,Male,No,6634.32,Validate
315494,107.3,5,4,48,33,Male,No,18496.7,Validate
26341358,87.8,4,5,27,37,Male,No,12533.13,Validate
25660766,92.4,7,1,42,61,Female,No,17629.6,Validate
15144984,54.4,4,3,17,50,Female,No,8529.47,Validate
24382031,40,8,3,32,44,Female,Yes,10180.88,Validate
27437156,67.9,3,0,35,40,Female,No,9324.67,Validate
8655699,67.1,4,3,48,45,Male,No,17870.28,Validate
9359827,112.1,5,5,47,55,Male,No,18994.89,Validate
13228964,47.4,6,1,5,44,Female,Yes,4411,Validate
21900579,66.5,2,1,27,53,Female,No,6757.48,Validate
21224045,41.6,8,1,12,61,Male,No,0,Validate
18190170,115.1,8,2,20,43,Male,No,16001.16,Validate
17410844,63.4,4,1,3,40,Female,No,16777.2,Validate
16259286,105.4,7,3,5,45,Female,No,20248.73,Validate
6148972,27,2,1,32,63,Male,No,3301.88,Validate
22190214,43.5,4,1,17,58,Male,No,121.72,Validate
8518728,52.7,5,4,8,52,Male,No,8196.78,Validate
10889179,71.5,5,0,43,20,Male,No,8991.49,Validate
663465,55.6,5,3,12,44,Male,No,18421.68,Validate
29517823,106.1,2,1,47,29,Female,No,22597.84,Validate
18922807,85.7,5,2,11,42,Male,No,9206.08,Validate
13634450,42.2,5,3,50,52,Male,No,13293.24,Validate
19444300,32.4,3,1,36,35,Female,Yes,0,Validate
17746467,29.6,6,2,59,49,Female,No,4870.52,Validate
11252835,107.8,4,4,37,52,Female,No,23747.5,Validate
19525730,45.8,8,4,26,47,Male,No,9027.45,Validate
23411781,22.1,3,5,49,31,Male,No,0,Validate
18440369,59.2,7,1,33,49,Male,No,12367.25,Validate
171304,66.3,2,0,33,49,Male,No,12954.98,Validate
11932961,53.7,4,0,24,35,Female,No,11569.03,Validate
10651733,51.2,5,4,51,52,Male,No,8768.11,Validate
19652185,84.8,7,4,49,44,Female,No,19839.22,Validate
28288576,55.3,4,3,51,31,Male,No,4869.1,Validate
5691413,63.6,8,0,1,59,Female,No,17642.53,Validate
14945916,73.5,3,2,14,28,Male,No,6408.96,Validate
19661680,70.7,6,4,36,34,Male,No,14121.12,Validate
7679133,33.2,7,3,20,35,Male,No,11007.42,Validate
24185439,35.4,8,4,7,40,Male,No,0,Validate
3933348,39.3,7,3,42,41,Female,No,6824.18,Validate
3392590,73.1,3,3,26,49,Female,No,17937.71,Validate
25416707,108.6,3,5,29,51,Male,No,13141.97,Validate
4851175,71.7,5,0,52,55,Female,No,11868.09,Validate
25140722,66.8,6,1,18,59,Female,Yes,7594.6,Validate
26433951,96.7,3,5,47,45,Male,No,8366.13,Validate
27838274,115,7,4,5,67,Female,No,21489.37,Validate
9918305,67.6,3,0,26,61,Male,No,1378.28,Validate
28334290,98.6,2,0,54,30,Male,No,15021.14,Validate
26241627,41.6,1,2,35,54,Male,No,10066.03,Validate
26549198,41.6,3,2,13,44,Female,No,14779.39,Validate
5251539,38.4,2,1,57,56,Female,Yes,8461.89,Validate
25521835,41,6,4,14,30,Male,No,0,Validate
7734059,30.2,5,2,24,45,Male,Yes,11299.67,Validate
15051768,39.3,5,2,22,45,Female,No,13116.75,Validate
24940325,110.2,5,2,62,51,Male,No,8995.75,Validate
18294107,122.1,6,4,51,27,Male,Yes,21267.56,Validate
20998994,54.3,4,4,46,28,Female,No,9666.75,Validate
8809488,50.4,1,1,42,60,Male,No,12108.12,Validate
4879337,51.1,3,0,33,51,Female,No,3251.69,Validate
24953456,33.7,7,2,58,50,Male,No,10944.25,Validate
7916373,43,5,4,32,53,Male,Yes,6659.02,Validate
3159700,103,5,2,39,39,Female,Yes,18697.5,Validate
19768916,35.5,5,1,13,32,Male,No,8909.61,Validate
7905328,86,3,5,58,34,Female,No,4817.98,Validate
23686505,74.2,2,2,42,50,Male,No,8983.44,Validate
83790,114.2,3,1,46,19,Female,No,20383.04,Validate
9059208,94.4,6,4,16,30,Male,No,17280.98,Validate
28878193,45.6,5,5,27,37,Female,No,10740.68,Validate
21869952,20,3,5,62,57,Male,Yes,3727.08,Validate
2973797,64.4,7,0,19,55,Female,No,9537.59,Validate
2437337,85.4,6,2,58,42,Female,No,16836.71,Validate
17903458,17.6,7,3,58,24,Male,No,10112.94,Validate
23398481,38.6,6,4,61,52,Female,No,1898.2,Validate
26483116,9.8,2,1,14,43,Male,No,5313.78,Validate
16438552,38.2,5,1,41,49,Male,No,12235.85,Validate
22783719,21.8,4,4,18,38,Female,No,10060.77,Validate
21871404,88.2,4,4,19,46,Female,No,6791.73,Validate
9964822,75.9,3,3,15,55,Female,No,4593.68,Validate
8535315,108.7,8,1,31,24,Male,No,27168.98,Validate
13184069,68.2,3,4,27,68,Male,No,19519.03,Validate
18421,47,6,1,12,48,Female,Yes,6474.51,Validate
10946986,40.9,1,5,18,34,Male,No,7761.48,Validate
21673351,37.5,4,4,12,24,Male,No,10247.16,Validate
2230410,51.9,2,2,23,60,Male,No,3317.15,Validate
10023843,30.9,2,1,20,30,Male,No,4172.42,Validate
445435,32.7,3,5,34,39,Female,Yes,6508.25,Validate
8811331,50.7,7,3,18,60,Male,No,3859.96,Validate
21168110,71.2,7,1,37,26,Male,No,14638.34,Validate
15929408,54.9,8,4,18,46,Male,No,3745.51,Validate
14966671,31.3,3,0,57,59,Male,No,11439.5,Validate
22598124,44.2,7,2,48,40,Male,No,21317.14,Validate
27329103,76.9,6,2,19,54,Male,No,11243.51,Validate
17871633,29,1,1,17,63,Female,No,8715.87,Validate
24571679,48.9,6,3,39,24,Male,No,19388.86,Validate
22127632,49.4,8,3,3,57,Female,No,14727.41,Validate
5820189,116.7,7,4,48,54,Female,No,20394.26,Validate
1741817,92.1,5,3,44,28,Female,Yes,12090.6,Validate
21300473,90.5,7,2,35,56,Female,No,18190.01,Validate
7501430,38.1,5,1,51,46,Male,No,3836.63,Validate
10735265,80.9,7,2,13,38,Female,No,6875.35,Validate
13502008,46.7,1,0,39,33,Male,No,11117.29,Validate
7447155,43,6,3,32,46,Male,No,5937.19,Validate
21486387,71.8,4,5,34,59,Female,No,18245.51,Validate
27449919,54.3,3,2,45,50,Male,No,4069.55,Validate
28311995,52.5,5,1,5,38,Male,No,6595.78,Validate
429931,51.7,3,4,27,55,Female,No,0,Validate
27208047,94.1,7,0,31,53,Female,No,9412.37,Validate
9096440,93.1,1,1,13,50,Male,No,16565.19,Validate
24868428,53.6,2,4,16,35,Male,No,5224.22,Validate
19575977,26.8,5,2,48,62,Female,No,1678.73,Validate
25486982,74.3,6,1,2,45,Female,No,9976.43,Validate
9429398,91.2,3,3,1,42,Male,No,16475.71,Validate
9803700,108.8,7,4,19,45,Male,No,14594.97,Validate
2526523,99.4,1,2,30,42,Male,No,13291.7,Validate
17398672,25,8,0,58,27,Male,Yes,15608.31,Validate
10642089,65.4,7,1,57,58,Female,No,15555.04,Validate
23821546,32.5,5,4,42,31,Male,No,0,Validate
22898649,57.2,4,0,21,54,Male,No,12968.02,Validate
26182137,100.2,2,1,33,62,Male,No,13017.55,Validate
20202696,52.1,2,1,55,51,Female,No,12266.36,Validate
16666291,66.4,8,1,2,28,Male,No,12363.63,Validate
21446554,73.4,7,3,59,44,Female,No,12897.2,Validate
21430324,35,4,5,33,56,Male,No,2124.32,Validate
23286217,75.8,3,4,47,55,Female,No,7159.45,Validate
26696386,83.6,7,4,54,57,Male,No,7790.82,Validate
243452,86.1,4,5,60,39,Male,No,16475.28,Validate
11588632,64.5,5,2,24,38,Male,No,16024.71,Validate
28543571,43.6,7,4,47,57,Male,No,8473.96,Validate
1631833,49,2,2,28,49,Female,No,4611.81,Validate
22004423,113.1,7,5,55,39,Male,No,19868.45,Validate
6351490,105.8,4,1,50,30,Female,Yes,16986.22,Validate
22821981,50.9,2,3,34,34,Female,No,8026.91,Validate
22635792,81.5,8,3,33,50,Female,No,12867.42,Validate
1294608,91.5,1,4,40,55,Female,No,16323.48,Validate
17386069,54.3,6,4,26,43,Male,No,11829.03,Validate
22657708,68.9,4,1,21,38,Female,No,7698.45,Validate
5235050,21.9,7,3,48,43,Male,No,0,Validate
15101565,51,5,2,8,47,Male,No,14499.23,Validate
24158996,72.1,4,3,35,63,Male,No,9023.07,Validate
24415591,44.8,1,3,42,32,Male,No,6561.85,Validate
13141832,18.4,2,3,22,46,Male,No,0,Validate
14406639,37.1,3,3,39,48,Male,No,7907.23,Validate
26794362,41.1,3,4,14,53,Male,No,15636.96,Validate
24355272,59.7,7,3,38,51,Female,No,21469.18,Validate
7632929,92.2,5,3,52,36,Female,No,17984.39,Validate
12990103,83.4,5,2,36,45,Female,Yes,10470.36,Validate
21591835,108.8,4,4,14,50,Female,No,15775.75,Validate
926297,54.5,7,2,32,32,Female,No,5029.71,Validate
21289779,46.3,8,3,12,48,Female,No,13404.15,Validate
25119640,89.1,5,3,12,65,Male,No,16141.22,Validate
21957105,76.9,2,2,53,39,Male,No,9621.04,Validate
22572794,48.3,5,4,31,47,Male,No,11315.63,Validate
553060,29.9,4,4,6,38,Male,No,5541.51,Validate
8600861,46.2,1,4,51,41,Female,No,4994.83,Validate
19020023,76.9,1,2,19,41,Male,No,7477.37,Validate
16680835,46.8,6,4,33,49,Female,No,1036.43,Validate
12170414,100.5,7,4,26,48,Male,No,8274.1,Validate
15193963,60.1,1,0,58,45,Female,No,12186.85,Validate
11591152,42,7,4,9,33,Male,No,15850.21,Validate
16084354,58.4,5,5,53,44,Male,No,9544.99,Validate
21291310,46.1,7,4,26,27,Male,No,15442.34,Validate
9515011,18.1,5,3,29,41,Female,No,3797.38,Validate
9501963,118.3,1,1,19,35,Female,No,20953.65,Validate
15327196,64.3,8,4,11,59,Female,No,174.69,Validate
4492768,73.9,3,2,43,47,Male,No,6757.05,Validate
11315271,52,5,1,22,21,Male,No,13352.29,Validate
20222085,99.7,5,1,38,42,Male,No,24262.81,Validate
22703054,54.7,5,1,45,43,Male,No,5173.34,Validate
4489072,31.2,7,1,26,49,Female,No,17525.34,Validate
25906000,56,6,3,12,50,Male,No,17332.22,Validate
29260667,31.5,4,5,11,51,Female,No,5293.1,Validate
23853160,99.4,6,4,13,34,Male,No,15848.86,Validate
20002387,98.4,3,4,7,53,Female,Yes,14336.65,Validate
11992204,98.7,6,2,37,54,Male,No,15144.79,Validate
21843701,56.1,3,5,28,57,Female,No,9415.88,Validate
16810735,71.9,8,2,6,31,Male,No,4998.2,Validate
20111389,67.1,4,0,60,36,Female,No,7376.77,Validate
11821867,55.4,2,2,17,32,Female,No,15802.43,Validate
11934976,33,7,4,30,55,Female,No,2365.08,Validate
9497766,131.5,4,4,27,33,Male,No,13954.04,Validate
25164988,120.4,8,0,8,53,Male,No,25001.27,Validate
11115116,69.9,6,3,4,46,Female,No,16033.89,Validate
489122,75.8,2,4,52,35,Male,No,1356.31,Validate
1839697,74.7,5,2,39,38,Female,No,3455.33,Validate
12391170,31.5,4,0,55,40,Male,No,13245.58,Validate
24469967,54.3,2,5,58,56,Male,No,14597.59,Validate
21070200,68.1,3,3,30,55,Male,No,10242.25,Validate
17875104,49.1,2,1,51,45,Female,No,3197.02,Validate
9880804,72.8,3,4,33,21,Female,Yes,12569.95,Validate
26351751,34.1,5,1,15,36,Male,No,0,Validate
16917636,88.3,3,3,15,44,Male,Yes,15972.57,Validate
16526890,80.8,5,2,42,44,Male,No,10285.22,Validate
10170168,47.7,7,0,15,54,Female,No,8883.02,Validate
21042817,15.9,1,4,11,38,Female,No,101.55,Validate
9296890,79.2,6,3,0,35,Male,No,17960.94,Validate
25056435,27.9,6,4,29,33,Female,No,13135.39,Validate
1100961,92.5,1,4,49,69,Male,Yes,9606.97,Validate
6591644,29.8,4,1,11,60,Male,No,0,Validate
24530750,48.1,7,2,50,42,Female,No,6632.48,Validate
10611693,97.1,3,3,34,46,Female,No,17333.85,Validate
28511,45.6,7,2,31,37,Male,No,10635.31,Validate
28170144,83,2,1,22,55,Male,No,21806.69,Validate
1550128,34.4,2,3,21,32,Male,No,13334.7,Validate
25823290,79.4,1,3,32,25,Male,No,20154.8,Validate
730761,34.6,2,5,18,53,Female,No,41.61,Validate
22998093,44.5,1,0,22,43,Female,No,6186.4,Validate
10790711,77.4,1,2,23,31,Male,No,16675.3,Validate
21468326,87.9,6,4,32,48,Female,Yes,17609.1,Validate
21808090,48.3,7,1,55,21,Male,No,1823.24,Validate
18096738,45.4,4,3,15,38,Male,No,4918.17,Validate
23167830,56.9,4,5,7,45,Female,Yes,10078.2,Validate
27778111,35.6,7,0,21,37,Male,No,8303.36,Validate
4529086,52.5,4,4,10,33,Female,No,9429.74,Validate
12653745,56.1,5,4,18,57,Male,No,9222.19,Validate
17929714,20.6,6,1,38,38,Male,No,0,Validate
3083709,76.6,8,4,20,34,Male,No,11097.96,Validate
29140635,82.1,3,4,15,50,Male,No,19052.88,Validate
10039975,79.2,7,1,6,33,Male,No,4591.48,Validate
27561422,131.7,3,3,28,41,Female,No,14467.77,Validate
27375180,107.3,3,3,1,22,Male,No,23553.11,Validate
24804280,92,5,2,51,61,Male,No,20868.35,Validate
19876507,43,4,3,15,32,Female,Yes,4771.26,Validate
15448134,79.5,6,3,34,62,Male,No,19656.68,Validate
22848364,52.4,5,2,34,21,Female,No,6726.4,Validate
25346390,63.6,6,4,11,43,Female,No,10780.71,Validate
16346772,35.8,6,5,50,49,Female,No,4216.13,Validate
7064222,103.5,4,4,60,48,Female,No,15128.74,Validate
17494409,57.8,6,0,35,50,Female,No,21813.35,Validate
6827083,118.1,2,5,41,27,Male,No,21126.98,Validate
9058849,70.4,1,3,3,25,Male,No,9416.12,Validate
28831516,37.6,3,1,44,47,Male,No,13355.41,Validate
29458146,107.1,6,1,13,64,Female,No,11274.45,Validate
10215326,119.3,6,3,29,43,Male,No,13891.2,Validate
4883138,73.6,2,2,32,48,Male,No,9561.23,Validate
26744181,48.6,5,3,30,41,Male,No,3654.33,Validate
11313837,89.8,6,1,28,25,Female,No,19430.46,Validate
